电影,#genre#
女孩为了逃避选秀自毁容颜，却差点丢了全家性命,https://www.huya.com/29868637
冰天雪地里，上尉竟穿着碎花裙赤脚奔跑,https://www.huya.com/29810560
治愈佳片 让无数人落泪感动的犯罪片一名逃犯与男孩的治愈之旅,https://www.huya.com/24396323
奇葩短片：这样的人形摩托你见过吗，居然还找到了真爱，脑洞真大,https://www.huya.com/24535077
带上纸烟我们一起做个实验,https://www.huya.com/23964604
这是日本最可怕的黑山老妖怪（3）,https://www.huya.com/27999191
好看韩剧在这里,https://www.huya.com/28021302
欢迎来到港影侦查局的直播间,https://www.huya.com/25863169
44.矿井中不为人知的事,https://www.huya.com/29862171
高智商少女星期三，将要独自调查出学校神秘事件的真相 #悬疑推理 #惊悚 #新剧来袭,https://www.huya.com/29916722
一场奇葩勒索事件，牵连出多场凶杀案《勒索》,https://www.huya.com/25022961

这样的气度，也只有陈老总才有...（欢迎评论，转发，下集更精彩）#上海加油 #留在上海的100个理由 #追剧,https://www.huya.com/29682735
欢迎来到旺仔是三七分的直播间,https://www.huya.com/24888703
这才是荒野建造天花板，看男人徒手搭建庇护所,https://www.huya.com/29868551
世界上第一只狗狗的诞生！,https://www.huya.com/24401117
欢迎来到晓杰侃电影的直播间,https://www.huya.com/17279509
我有一个朋友，私底下就是三大不可饶恕咒都来啊 #哈利波特  #霍格沃茨之遗,https://www.huya.com/29415982
毛晓彤饰演的北齐公主登场，期待付辛博的大皇子,https://www.huya.com/29831100
太空实验者发明新型药品，想让动物发生变异，结果闯下了大祸！,https://www.huya.com/20064385
老汉癌症晚期，发现儿子血型不同，妻子却不愿做亲子鉴定,https://www.huya.com/18368221
一口气看完《邻居》， 根据知名漫画改编，自律的变态每10天就会杀害1人！#悬疑 #惊悚,https://www.huya.com/29340503
#艾特你想艾特的人 成天被欺负的男孩，没想到竟成了他惹不起的认为人,https://www.huya.com/29868164
求生加淘金：三个男人为了挖金子，只身前往环境恶劣的原始森林,https://www.huya.com/25396569

索隆的攻击力就是高，几下就将周围的房屋全部破坏,https://www.huya.com/16915640
外地媳妇来了，南北大乱斗,https://www.huya.com/11602055
女人看到女儿受到丈夫一家欺负心痛不已,https://www.huya.com/29869853
棒子玩超大！单身男女在荒岛……,https://www.huya.com/21059572
#消防救援 #照亮你 #消防员暖心视频 #因为一个片段看了整部剧 无私奉献的消防员,https://www.huya.com/29882455
男友力爆棚的李连杰居然让邱淑贞当众倒立,https://www.huya.com/22780175
八亿富豪以“洗碗小哥”身份低调相亲被嫌弃，不料牵手成功《完》,https://www.huya.com/29890544
爆笑解说经典丧尸大片《生化危机5》,https://www.huya.com/16615910
太平公主与武则天,https://www.huya.com/21059598
打会酱油,https://www.huya.com/24401701


📺港台mine,#genre#
民視,rtmp://f13h.mine.nu/sat/tv051
台視,rtmp://f13h.mine.nu/sat/tv071
中視,rtmp://f13h.mine.nu/sat/tv091
華視,rtmp://f13h.mine.nu/sat/tv111
東森超視,rtmp://f13h.mine.nu/sat/tv331
非凡新聞,rtmp://f13h.mine.nu/sat/tv581
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
緯來體育,rtmp://f13h.mine.nu/sat/tv721
DAZN1,rtmp://f13h.mine.nu/sat/tv731
DAZN2,rtmp://f13h.mine.nu/sat/tv741
DAZN體育3,rtmp://f13h.mine.nu/sat/tv751
momo綜合,rtmp://f13h.mine.nu/sat/tv761
緯來日本,rtmp://f13h.mine.nu/sat/tv771





📺杂,#genre#

星空衛視,http://wouu.net:9977/rtp/239.93.1.10:2193
鳳凰資訊,http://wouu.net:9977/udp/239.93.0.118:2191
星空衛視,http://wouu.net:9977/udp/239.93.0.156:2193
鳳凰中文,http://wouu.net:9977/udp/239.93.0.162:2192
鳳凰資訊,http://wouu.net:9977/udp/239.93.1.4:2191
鳳凰中文,http://wouu.net:9977/udp/239.93.1.9:2192
鳳凰資訊,http://www.erbao1981.top:8188/udp/239.76.246.134:1234
鳳凰中文,http://www.erbao1981.top:8188/udp/239.76.246.135:1234
鳳凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231
鳳凰中文,http://www.lebaobei.top:6868/udp/239.255.30.50:8231
鳳凰資訊,http://www.lebaobei.top:6868/udp/239.255.30.70:8231
鳳凰資訊,http://xeace.cn:8888/udp/239.93.0.118:2191
鳳凰資訊,http://udnhls.skilldns.com:80/fhzx-cn.m3u8
鳳凰中文,http://58.250.155.2:8180/TV00000000000000000031@HHZT
鳳凰中文,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu001-golive.flv
重溫經典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
星光視界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
香港衛視,http://zhibo.hkstv.tv/livestream/mutfysrq.flv

香港衛視,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
新加坡中文,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
GOODTV好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
GOODTV卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
TVB娛樂新聞台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
Fox新聞,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
亞洲衛視,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
大愛1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
環球電視,http://zb.xzxwhcb.com:9999/hls/world.m3u8
大立電視,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
香港麵包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8

東森電影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8

天良,http://60.248.91.20:8000/main
香港國際財經,http://61.10.2.140/live_freedirect/opentvhd002_h.live/playlist.m3u8
有線新聞,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有線新聞,http://61.10.2.141:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有線財經資訊,http://61.10.2.145/live_freedirect/freehd208_h.live/chunklist.m3u8
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
番薯電視,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯電視,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
MTV,http://202.150.172.3:5000/udp/239.1.1.5:8004
時尚FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8



TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
亞洲衛視,http://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8

唯心電视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/playlist.m3u8
番薯電視台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
大立電視台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8?blog.ntnas.top

大愛2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch49-2.m3u8
阿里郎頻道,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8?blog.ntnas.top
生命电视台,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
阳光卫视,https://stream.chinasuntv.com/680k/mid_video_index.m3u8
星空卫视,http://183.237.246.14:9931/tsfile/live/1039_1.m3u8
新唐人,https://ntd02.akamaized.net/HD-NY/index.m3u8



香港jdshipin,#genre#
翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
华丽翡翠台,http://php.jdshipin.com/smt.php?id=Tvbjade
无线新闻台, http://php.jdshipin.com/smt.php?id=inews_twn
TVB星河, http://php.jdshipin.com/smt.php?id=Xinhe
千禧经典台, http://php.jdshipin.com/smt.php?id=Tvbclassic
TVB娱乐新闻台,http://php.jdshipin.com/smt.php?id=Tvbentertainment
天映频道, http://php.jdshipin.com/smt.php?id=Celestial
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
八度空间,http://php.jdshipin.com/smt.php?id=TV8
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
CCTV1港澳版,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd





港台AKTV,#genre#
Animax (HK),http://s1.an94tv.cfd/aktv/animaxhk/AKTV.m3u8
AXN,http://s1.an94tv.cfd/aktv/axn/AKTV.m3u8
Channel 5 HD,http://s1.an94tv.cfd/aktv/channel5hd/AKTV.m3u8
Channel 8 HD,http://s1.an94tv.cfd/aktv/channel8hd/AKTV.m3u8
Channel U HD,http://s1.an94tv.cfd/aktv/channeluhd/AKTV.m3u8
Love Nature HD,http://s1.an94tv.cfd/aktv/lovenaturehd/AKTV.m3u8
PopC,http://s1.an94tv.cfd/aktv/popc/AKTV.m3u8
ROCK Action,http://s1.an94tv.cfd/aktv/rockaction/AKTV.m3u8
TVB Plus,http://s1.an94tv.cfd/aktv/tvbplus/AKTV.m3u8
tvN,http://s1.an94tv.cfd/aktv/tvn/AKTV.m3u8
天映經典(1080),http://s1.an94tv.cfd/aktv/1080/AKTV.m3u8
明珠剧集台(北美),http://s1.an94tv.cfd/aktv/CH-19/AKTV.m3u8
明珠台,http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8
無線新聞台,http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8
美亞電影台(HK),http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
翡翠剧集台(北美),http://s1.an94tv.cfd/aktv/CH-18/AKTV.m3u8
翡翠台,http://s1.an94tv.cfd/aktv/CH-0/AKTV.m3u8
翡翠综合台(北美),http://s1.an94tv.cfd/aktv/CH-17/AKTV.m3u8
鳳凰衛視中文台,http://s1.an94tv.cfd/aktv/CH-3/AKTV.m3u8
鳳凰衛視資訊台,http://s1.an94tv.cfd/aktv/CH-4/AKTV.m3u8
鳳凰衛視香港台,http://s1.an94tv.cfd/aktv/CH-5/AKTV.m3u8
黃金翡翠台,http://s1.an94tv.cfd/aktv/CH-6/AKTV.m3u8
Sky Sports F1,http://s1.an94tv.cfd/aktv2/skysportsf1/AKTV.m3u8
天映电影,http://s1.an94tv.cfd/aktv2/CH-3/AKTV.m3u8
好萊塢電影台,http://s1.an94tv.cfd/aktv2/CH-1/AKTV.m3u8
東森洋片,http://s1.an94tv.cfd/aktv2/CH-2/AKTV.m3u8
緯來體育台,http://s1.an94tv.cfd/aktv2/CH-0/AKTV.m3u8
CNA,http://s1.an94tv.cfd/aktv3/cna/AKTV.m3u8
朝鲜恩情台,http://s1.an94tv.cfd/aktv3/CH-0/AKTV.m3u8
Japan News 24H LIVE,http://s1.an94tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
日テレNEWS LIVE,http://s1.an94tv.cfd/aktvjp/ntv/AKTV.m3u8
8TV,http://s1.an94tv.cfd/astro/8tv/AKTV.m3u8
Astro Football,http://s1.an94tv.cfd/astro/CH-0/AKTV.m3u8
Astro Sport UHD,http://s1.an94tv.cfd/astro/astrosportuhd/AKTV.m3u8
EuroSport 1,http://s1.an94tv.cfd/astro/eurosport1/AKTV.m3u8
EuroSport 2,http://s1.an94tv.cfd/astro/eurosport2/AKTV.m3u8
TNT SPORTS 1,http://s1.an94tv.cfd/astro/tntsports1/AKTV.m3u8
TNT SPORTS 2,http://s1.an94tv.cfd/astro/tntsports2/AKTV.m3u8
TNT SPORTS 3,http://s1.an94tv.cfd/astro/tntsports3/AKTV.m3u8
中天亚洲台,http://s1.an94tv.cfd/astro/CH-1/AKTV.m3u8
KLT-靖天國際台,http://s1.an94tv.cfd/taiwan/CH-3/AKTV.m3u8
TVBS,http://s1.an94tv.cfd/taiwan/tvbs/AKTV.m3u8
民視,http://s1.an94tv.cfd/taiwan/CH-1/AKTV.m3u8
民視第一台,http://s1.an94tv.cfd/taiwan/CH-0/AKTV.m3u8
龍華日韓台,http://s1.an94tv.cfd/taiwan/CH-5/AKTV.m3u8
TVB 星河,http://s1.an94tv.cfd/taiwan2/tvb/AKTV.m3u8
TVBS新聞,http://s1.an94tv.cfd/tvbs/tvbs/AKTV.m3u8
中天新闻台,http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8
東森新聞,http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8




国内catvod,#genre#
 CCTV1,http://live.catvod.com/catvod.php?id=cctv1
 CCTV2,http://live.catvod.com/catvod.php?id=cctv2
 CCTV3,http://live.catvod.com/catvod.php?id=cctv3
 CCTV4,http://live.catvod.com/catvod.php?id=cctv4
 CCTV4欧洲,http://live.catvod.com/catvod.php?id=cctv4o
 CCTV4美洲,http://live.catvod.com/catvod.php?id=cctv4a
 CCTV5,http://live.catvod.com/catvod.php?id=cctv5
 CCTV5+,http://live.catvod.com/catvod.php?id=cctv5p
 CCTV6,http://live.catvod.com/catvod.php?id=cctv6
 CCTV7,http://live.catvod.com/catvod.php?id=cctv7
 CCTV8,http://live.catvod.com/catvod.php?id=cctv8
 CCTV9,http://live.catvod.com/catvod.php?id=cctv9
 CCTV10,http://live.catvod.com/catvod.php?id=cctv10
 CCTV11,http://live.catvod.com/catvod.php?id=cctv11
 CCTV12,http://live.catvod.com/catvod.php?id=cctv12
 CCTV13,http://live.catvod.com/catvod.php?id=cctv13
 CCTV14,http://live.catvod.com/catvod.php?id=cctv14
 CCTV15,http://live.catvod.com/catvod.php?id=cctv15
 CCTV17,http://live.catvod.com/catvod.php?id=cctv17
 CHC影迷电影,http://live.catvod.com/catvod.php?id=chcym
 CHC动作电影,http://live.catvod.com/catvod.php?id=chcdz
 CHC家庭影院,http://live.catvod.com/catvod.php?id=chcjt
 北京卫视,http://live.catvod.com/catvod.php?id=bjws
 东方卫视,http://live.catvod.com/catvod.php?id=dfws
 天津卫视,http://live.catvod.com/catvod.php?id=tjws
 重庆卫视,http://live.catvod.com/catvod.php?id=cqws
 黑龙江卫视,http://live.catvod.com/catvod.php?id=hljws
 吉林卫视,http://live.catvod.com/catvod.php?id=jlws
 辽宁卫视,http://live.catvod.com/catvod.php?id=lnws
 内蒙古卫视,http://live.catvod.com/catvod.php?id=nmws
 宁夏卫视,http://live.catvod.com/catvod.php?id=nxws
 甘肃卫视,http://live.catvod.com/catvod.php?id=gsws
 青海卫视,http://live.catvod.com/catvod.php?id=qhws
 陕西卫视,http://live.catvod.com/catvod.php?id=sxws
 河北卫视,http://live.catvod.com/catvod.php?id=hbws
 山西卫视,http://live.catvod.com/catvod.php?id=sxiws
 山东卫视,http://live.catvod.com/catvod.php?id=sdws
 安徽卫视,http://live.catvod.com/catvod.php?id=ahws
 河南卫视,http://live.catvod.com/catvod.php?id=hnws
 湖北卫视,http://live.catvod.com/catvod.php?id=hubws
 湖南卫视,http://live.catvod.com/catvod.php?id=hunws
 江西卫视,http://live.catvod.com/catvod.php?id=jxws
 浙江卫视,http://live.catvod.com/catvod.php?id=zjws
 东南卫视,http://live.catvod.com/catvod.php?id=dnws
 厦门卫视,http://live.catvod.com/catvod.php?id=xmws
 广东卫视,http://live.catvod.com/catvod.php?id=gdws
 深圳卫视,http://live.catvod.com/catvod.php?id=szws
 广西卫视,http://live.catvod.com/catvod.php?id=gxws
 云南卫视,http://live.catvod.com/catvod.php?id=ynws
 贵州卫视,http://live.catvod.com/catvod.php?id=gzws
 四川卫视,http://live.catvod.com/catvod.php?id=scws
 新疆卫视,http://live.catvod.com/catvod.php?id=xjws
 兵团卫视,http://live.catvod.com/catvod.php?id=btws
 西藏卫视,http://live.catvod.com/catvod.php?id=xzws
 海南卫视,http://live.catvod.com/catvod.php?id=hinws
 三沙卫视,http://live.catvod.com/catvod.php?id=ssws


国内咪咕,#genre#
CCTV1,http://cqcb.live.iptv.darwinchow.com/cctv1HD
CCTV2,http://cqcb.live.iptv.darwinchow.com/cctv2hd
CCTV3,http://cqcb.live.iptv.darwinchow.com/cctv3HD
CCTV4,http://cqcb.live.iptv.darwinchow.com/cctv4HD
CCTV5,http://cqcb.live.iptv.darwinchow.com/cctv5hd
CCTV5+,http://cqcb.live.iptv.darwinchow.com/cctv5SportHD
CCTV6,http://cqcb.live.iptv.darwinchow.com/cctv6hd
CCTV7,http://cqcb.live.iptv.darwinchow.com/cctv7HD
CCTV8,http://cqcb.live.iptv.darwinchow.com/cctv8hd
CCTV9,http://cqcb.live.iptv.darwinchow.com/cctv9hd
CCTV10,http://cqcb.live.iptv.darwinchow.com/cctv10hd
CCTV11,http://cqcb.live.iptv.darwinchow.com/cctv11hd
CCTV12,http://cqcb.live.iptv.darwinchow.com/cctv12hd
CCTV13,http://cqcb.live.iptv.darwinchow.com/CCTVNewsHD
CCTV14,http://cqcb.live.iptv.darwinchow.com/cctvseHD
CCTV15,http://cqcb.live.iptv.darwinchow.com/cctv15HD
CCTV16,http://cqcb.live.iptv.darwinchow.com/cctv16HD
CCTV17,http://cqcb.live.iptv.darwinchow.com/cctv17HD
风云音乐,http://cqcb.live.iptv.darwinchow.com/fyyyHD
风云足球,http://cqcb.live.iptv.darwinchow.com/fyzqHD
怀旧剧场,http://cqcb.live.iptv.darwinchow.com/hjjcHD
第一剧场,http://cqcb.live.iptv.darwinchow.com/diyijuchangHD
兵器科技,http://cqcb.live.iptv.darwinchow.com/bqkjHD
央视台球,http://cqcb.live.iptv.darwinchow.com/ystqHD
风云剧场,http://cqcb.live.iptv.darwinchow.com/fyjcHD
求索纪录,http://cqcb.live.iptv.darwinchow.com/qsjlHD
兵器科技,http://cqcb.live.iptv.darwinchow.com/bqkjHD
游戏风云,http://cqcb.live.iptv.darwinchow.com/yxfyHD
幸福娱乐,http://cqcb.live.iptv.darwinchow.com/xfylHD
风尚生活,http://cqcb.live.iptv.darwinchow.com/fsshHD
怀旧剧场,http://cqcb.live.iptv.darwinchow.com/hjjcHD
风云音乐,http://cqcb.live.iptv.darwinchow.com/fyyyHD
央视台球,http://cqcb.live.iptv.darwinchow.com/ystqHD
风云足球,http://cqcb.live.iptv.darwinchow.com/fyzqHD
文化精品,http://cqcb.live.iptv.darwinchow.com/yswhHD
高尔夫网球,http://cqcb.live.iptv.darwinchow.com/golfHD


北京卫视,http://cqcb.live.iptv.darwinchow.com/beijingHD
天津卫视,http://cqcb.live.iptv.darwinchow.com/tianjinHD
江苏卫视,http://cqcb.live.iptv.darwinchow.com/jiangsuHD
东方卫视,http://cqcb.live.iptv.darwinchow.com/shanghaiHD
浙江卫视,http://cqcb.live.iptv.darwinchow.com/zhejiangHD
湖南卫视,http://cqcb.live.iptv.darwinchow.com/hunanHD
山东卫视,http://cqcb.live.iptv.darwinchow.com/shandongHD
广东卫视,http://cqcb.live.iptv.darwinchow.com/guangdongHD
深圳卫视,http://cqcb.live.iptv.darwinchow.com/shenzhenHD
东南卫视,http://cqcb.live.iptv.darwinchow.com/dongnanHD
江西卫视,http://cqcb.live.iptv.darwinchow.com/jiangxiHD
吉林卫视,http://cqcb.live.iptv.darwinchow.com/jilinHD
辽宁卫视,http://cqcb.live.iptv.darwinchow.com/liaoningHD
黑龙江卫视,http://cqcb.live.iptv.darwinchow.com/heilongjiangHD
四川卫视,http://cqcb.live.iptv.darwinchow.com/sichuanHD
贵州卫视,http://cqcb.live.iptv.darwinchow.com/guizhouHD
河南卫视,http://cqcb.live.iptv.darwinchow.com/henanHD
广西卫视,http://cqcb.live.iptv.darwinchow.com/guangxiHD
东南卫视,http://cqcb.live.iptv.darwinchow.com/dongnanHD
东方卫视,http://cqcb.live.iptv.darwinchow.com/shanghaiHD
云南卫视,http://cqcb.live.iptv.darwinchow.com/yunnanSD
北京卫视,http://cqcb.live.iptv.darwinchow.com/beijingHD
吉林卫视,http://cqcb.live.iptv.darwinchow.com/jilinHD
四川卫视,http://cqcb.live.iptv.darwinchow.com/sichuanHD
天津卫视,http://cqcb.live.iptv.darwinchow.com/tianjinHD
宁夏卫视,http://cqcb.live.iptv.darwinchow.com/ningxia
安徽卫视,http://cqcb.live.iptv.darwinchow.com/anhuiSD
山西卫视,http://cqcb.live.iptv.darwinchow.com/shanxiSD
广东卫视,http://cqcb.live.iptv.darwinchow.com/guangdongHD
广西卫视,http://cqcb.live.iptv.darwinchow.com/guangxiHD
新疆卫视,http://cqcb.live.iptv.darwinchow.com/xinjiangSD
江苏卫视,http://cqcb.live.iptv.darwinchow.com/jiangsuHD
江西卫视,http://cqcb.live.iptv.darwinchow.com/jiangxiHD
河北卫视,http://cqcb.live.iptv.darwinchow.com/hebeiSD
河南卫视,http://cqcb.live.iptv.darwinchow.com/henanHD
浙江卫视,http://cqcb.live.iptv.darwinchow.com/zhejiangHD
海南卫视,http://cqcb.live.iptv.darwinchow.com/hainanSD
深圳卫视,http://cqcb.live.iptv.darwinchow.com/shenzhenHD
湖北卫视,http://cqcb.live.iptv.darwinchow.com/hubeiSD
湖南卫视,http://cqcb.live.iptv.darwinchow.com/hunanHD
西藏卫视,http://cqcb.live.iptv.darwinchow.com/xizangSD
贵州卫视,http://cqcb.live.iptv.darwinchow.com/guizhouHD
辽宁卫视,http://cqcb.live.iptv.darwinchow.com/liaoningHD
重庆卫视,http://cqcb.live.iptv.darwinchow.com/chongqingHD
青海卫视,http://cqcb.live.iptv.darwinchow.com/qinghaiSD
黑龙江卫视,http://cqcb.live.iptv.darwinchow.com/heilongjiangHD
三沙卫视,http://cqcb.live.iptv.darwinchow.com/sanshaSD
教育卫视,http://cqcb.live.iptv.darwinchow.com/sdjiaoyuSD
兵团卫视,http://cqcb.live.iptv.darwinchow.com/bingtuanSD


国内60.174.40.117和221.226.4.10,#genre#
CCTV-1综合,http://60.174.40.117:85/tsfile/live/0001_1.m3u8?key=txiptv
CCTV-2财经,http://60.174.40.117:85/tsfile/live/0002_1.m3u8?key=txiptv
CCTV-3综艺,http://60.174.40.117:85/tsfile/live/0003_1.m3u8?key=txiptv
CCTV-4中文国际,http://60.174.40.117:85/tsfile/live/0004_1.m3u8?key=txiptv
CCTV-5体育,http://60.174.40.117:85/tsfile/live/0005_1.m3u8?key=txiptv
宝盒没宝,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
CCTV-6电影,http://60.174.40.117:85/tsfile/live/0006_1.m3u8?key=txiptv
CCTV-7国防军事,http://60.174.40.117:85/tsfile/live/0007_1.m3u8?key=txiptv
CCTV-8电视剧,http://60.174.40.117:85/tsfile/live/0008_1.m3u8?key=txiptv
CCTV-9纪录,http://60.174.40.117:85/tsfile/live/0009_1.m3u8?key=txiptv
CCTV-10科教,http://60.174.40.117:85/tsfile/live/0010_1.m3u8?key=txiptv
CCTV-11戏曲,http://60.174.40.117:85/tsfile/live/0011_1.m3u8?key=txiptv
CCTV-12社会与法,http://60.174.40.117:85/tsfile/live/0012_1.m3u8?key=txiptv
CCTV-13新闻,http://60.174.40.117:85/tsfile/live/0013_1.m3u8?key=txiptv
CCTV-14少儿,http://60.174.40.117:85/tsfile/live/0014_1.m3u8?key=txiptv
CCTV-15音乐,http://60.174.40.117:85/tsfile/live/0015_1.m3u8?key=txiptv
CCTV-16监听,http://zqh2333.top:2222/rtp/239.93.55.54:5140
CCTV-17农业农村,http://zqh2333.top:2222/rtp/239.93.24.92:5140
CCTV-5+体育赛事,http://zqh2333.top:2222/rtp/239.93.24.36:8004
CCTV-1综合,http://221.226.4.10:85/tsfile/live/0001_1.m3u8?key=txiptv
CCTV-2财经,http://221.226.4.10:85/tsfile/live/0002_1.m3u8?key=txiptv
CCTV-3综艺,http://221.226.4.10:85/tsfile/live/0003_1.m3u8?key=txiptv
CCTV-4中文国际,http://221.226.4.10:85/tsfile/live/0004_1.m3u8?key=txiptv
CCTV-5体育,http://221.226.4.10:85/tsfile/live/1000_1.m3u8?key=txiptv
CCTV-6电影,http://221.226.4.10:85/tsfile/live/0006_1.m3u8?key=txiptv
CCTV-7国防军事,http://221.226.4.10:85/tsfile/live/0007_1.m3u8?key=txiptv
CCTV-8电视剧,http://221.226.4.10:85/tsfile/live/0008_1.m3u8?key=txiptv
CCTV-9纪录,http://221.226.4.10:85/tsfile/live/0009_1.m3u8?key=txiptv
